PlateNumber,Position,PlatePosition,Well,Nitrogen,Strain,Treatment_rep,area,greenness,Date,Hour,Date.merge,PlatexWell,StartingSize
17,1_1,plate1,c06,High,Sterile,Rep7,5288.5,0.328302187,13,20,13.83333333,17 c06,3.307
17,1_1,plate1,d03,High,Inoculated,Rep7,5917.5,0.324730604,13,20,13.83333333,17 d03,3.235
18,1_2,plate2,a05,Low,Sterile,Rep8,2487,0.324954423,13,20,13.83333333,18 a05,1.311
18,1_2,plate2,b02,Low,Inoculated,Rep8,5893.5,0.326167542,13,20,13.83333333,18 b02,3.9645
18,1_2,plate2,c05,High,Sterile,Rep8,10187,0.326035451,13,20,13.83333333,18 c05,5.2575
18,1_2,plate2,d02,High,Inoculated,Rep8,2535,0.298198187,13,20,13.83333333,18 d02,3.174
19,1_3,plate1,b01,Low,Inoculated,Rep9,6977.5,0.314800598,13,20,13.83333333,19 b01,4.302
19,1_3,plate1,c04,High,Sterile,Rep9,3999,0.31083637,13,20,13.83333333,19 c04,3.82
19,1_3,plate1,d01,High,Inoculated,Rep9,8595.5,0.322869751,13,20,13.83333333,19 d01,3.178
20,1_4,plate2,a03,Low,Sterile,Rep10,3688.5,0.328479229,13,20,13.83333333,20 a03,1.998
20,1_4,plate2,a06,Low,Inoculated,Rep10,5769,0.3311747,13,20,13.83333333,20 a06,2.8025
20,1_4,plate2,c03,High,Sterile,Rep10,3591,0.30935369,13,20,13.83333333,20 c03,3.469
20,1_4,plate2,c06,High,Inoculated,Rep10,7813.5,0.329747165,13,20,13.83333333,20 c06,2.855
11,0_0,plate1,a03,Low,Inoculated,Rep1,14041.5,0.328637938,14,6,14.25,11 a03,10.951
11,0_0,plate1,b06,Low,Sterile,Rep1,10632.5,0.326084822,14,6,14.25,11 b06,10.0705
11,0_0,plate1,c03,High,Inoculated,Rep1,14252,0.331917246,14,6,14.25,11 c03,11.1525
11,0_0,plate1,d06,High,Sterile,Rep1,12118.5,0.332785542,14,6,14.25,11 d06,8.689
12,0_1,plate2,a02,Low,Inoculated,Rep2,7760,0.32964462,14,6,14.25,12 a02,4.5135
12,0_1,plate2,b05,Low,Sterile,Rep2,7757.5,0.333498127,14,6,14.25,12 b05,4.6965
12,0_1,plate2,c02,High,Inoculated,Rep2,18356,0.328860525,14,6,14.25,12 c02,7.288
12,0_1,plate2,d05,High,Sterile,Rep2,5618.5,0.325821141,14,6,14.25,12 d05,3.33
13,0_2,plate1,a01,Low,Inoculated,Rep3,8756.5,0.325152101,14,6,14.25,13 a01,1.1995
13,0_2,plate1,b04,Low,Sterile,Rep3,5955.5,0.321351142,14,6,14.25,13 b04,3.659
13,0_2,plate1,c01,High,Inoculated,Rep3,4370.5,0.328505561,14,6,14.25,13 c01,2.129
13,0_2,plate1,d04,High,Sterile,Rep3,10225,0.338473469,14,6,14.25,13 d04,7.088
14,0_3,plate2,b03,Low,Sterile,Rep4,8261.5,0.333428595,14,6,14.25,14 b03,4.4945
14,0_3,plate2,b06,Low,Inoculated,Rep4,16494,0.33988857,14,6,14.25,14 b06,7.924
14,0_3,plate2,d03,High,Sterile,Rep4,9567,0.31480845,14,6,14.25,14 d03,6.0155
14,0_3,plate2,d06,High,Inoculated,Rep4,4209.5,0.326113744,14,6,14.25,14 d06,2.286
15,0_4,plate1,b05,Low,Inoculated,Rep5,8102.5,0.325778602,14,6,14.25,15 b05,4.2635
15,0_4,plate1,d02,High,Sterile,Rep5,9996,0.325104899,14,6,14.25,15 d02,6.5655
15,0_4,plate1,d05,High,Inoculated,Rep5,3584.5,0.323800762,14,6,14.25,15 d05,3.3525
16,1_0,plate2,b01,Low,Sterile,Rep6,6242,0.325064814,14,6,14.25,16 b01,3.226
16,1_0,plate2,b04,Low,Inoculated,Rep6,8151.5,0.316166281,14,6,14.25,16 b04,3.408
16,1_0,plate2,d01,High,Sterile,Rep6,7529.5,0.315616985,14,6,14.25,16 d01,2.8885
16,1_0,plate2,d04,High,Inoculated,Rep6,7594.5,0.322836766,14,6,14.25,16 d04,5.4685
17,1_1,plate1,a06,Low,Sterile,Rep7,10656.5,0.339142176,14,6,14.25,17 a06,6.957
17,1_1,plate1,b03,Low,Inoculated,Rep7,10963.5,0.330021737,14,6,14.25,17 b03,7.257
17,1_1,plate1,c06,High,Sterile,Rep7,5214.5,0.327829693,14,6,14.25,17 c06,3.307
17,1_1,plate1,d03,High,Inoculated,Rep7,6105,0.324200148,14,6,14.25,17 d03,3.235
18,1_2,plate2,a05,Low,Sterile,Rep8,2474.5,0.325449836,14,6,14.25,18 a05,1.311
18,1_2,plate2,b02,Low,Inoculated,Rep8,5946.5,0.325736677,14,6,14.25,18 b02,3.9645
18,1_2,plate2,c05,High,Sterile,Rep8,9872,0.326226122,14,6,14.25,18 c05,5.2575
18,1_2,plate2,d02,High,Inoculated,Rep8,2582,0.297071891,14,6,14.25,18 d02,3.174
19,1_3,plate1,b01,Low,Inoculated,Rep9,7032.5,0.315223494,14,6,14.25,19 b01,4.302
19,1_3,plate1,c04,High,Sterile,Rep9,4036.5,0.311335215,14,6,14.25,19 c04,3.82
19,1_3,plate1,d01,High,Inoculated,Rep9,8316.5,0.32362368,14,6,14.25,19 d01,3.178
20,1_4,plate2,a03,Low,Sterile,Rep10,3728,0.328582884,14,6,14.25,20 a03,1.998
20,1_4,plate2,a06,Low,Inoculated,Rep10,5736.5,0.330710769,14,6,14.25,20 a06,2.8025
20,1_4,plate2,c03,High,Sterile,Rep10,3606,0.311111095,14,6,14.25,20 c03,3.469
20,1_4,plate2,c06,High,Inoculated,Rep10,7872.5,0.328664328,14,6,14.25,20 c06,2.855
11,0_0,plate1,a03,Low,Inoculated,Rep1,14014.5,0.328007417,14,13,14.54166667,11 a03,10.951
11,0_0,plate1,b06,Low,Sterile,Rep1,10156.5,0.324714857,14,13,14.54166667,11 b06,10.0705
11,0_0,plate1,c03,High,Inoculated,Rep1,14891.5,0.33046421,14,13,14.54166667,11 c03,11.1525
11,0_0,plate1,d06,High,Sterile,Rep1,12218,0.330656987,14,13,14.54166667,11 d06,8.689
12,0_1,plate2,a02,Low,Inoculated,Rep2,7586.5,0.327711895,14,13,14.54166667,12 a02,4.5135
12,0_1,plate2,b05,Low,Sterile,Rep2,7814.5,0.333182271,14,13,14.54166667,12 b05,4.6965
12,0_1,plate2,c02,High,Inoculated,Rep2,18257,0.327957243,14,13,14.54166667,12 c02,7.288
12,0_1,plate2,d05,High,Sterile,Rep2,5717,0.32542964,14,13,14.54166667,12 d05,3.33
13,0_2,plate1,a01,Low,Inoculated,Rep3,8744,0.323760193,14,13,14.54166667,13 a01,1.1995
13,0_2,plate1,b04,Low,Sterile,Rep3,6081,0.320036658,14,13,14.54166667,13 b04,3.659
13,0_2,plate1,c01,High,Inoculated,Rep3,4633,0.326166367,14,13,14.54166667,13 c01,2.129
13,0_2,plate1,d04,High,Sterile,Rep3,10714,0.33906674,14,13,14.54166667,13 d04,7.088
14,0_3,plate2,b03,Low,Sterile,Rep4,8413.5,0.332301048,14,13,14.54166667,14 b03,4.4945
14,0_3,plate2,b06,Low,Inoculated,Rep4,16937.5,0.340000264,14,13,14.54166667,14 b06,7.924
14,0_3,plate2,d03,High,Sterile,Rep4,9514,0.314211419,14,13,14.54166667,14 d03,6.0155
14,0_3,plate2,d06,High,Inoculated,Rep4,4415,0.32703065,14,13,14.54166667,14 d06,2.286
15,0_4,plate1,b05,Low,Inoculated,Rep5,7799,0.323905886,14,13,14.54166667,15 b05,4.2635
15,0_4,plate1,d02,High,Sterile,Rep5,9958,0.324753478,14,13,14.54166667,15 d02,6.5655
15,0_4,plate1,d05,High,Inoculated,Rep5,3502.5,0.323818729,14,13,14.54166667,15 d05,3.3525
16,1_0,plate2,b01,Low,Sterile,Rep6,6183.5,0.324826911,14,13,14.54166667,16 b01,3.226
16,1_0,plate2,b04,Low,Inoculated,Rep6,8326.5,0.316328457,14,13,14.54166667,16 b04,3.408
16,1_0,plate2,d01,High,Sterile,Rep6,7491.5,0.316886176,14,13,14.54166667,16 d01,2.8885
16,1_0,plate2,d04,High,Inoculated,Rep6,7757.5,0.323821671,14,13,14.54166667,16 d04,5.4685
17,1_1,plate1,a06,Low,Sterile,Rep7,10907.5,0.339871973,14,13,14.54166667,17 a06,6.957
17,1_1,plate1,b03,Low,Inoculated,Rep7,11068.5,0.330870281,14,13,14.54166667,17 b03,7.257
17,1_1,plate1,c06,High,Sterile,Rep7,5282.5,0.328372191,14,13,14.54166667,17 c06,3.307
17,1_1,plate1,d03,High,Inoculated,Rep7,6240.5,0.324410612,14,13,14.54166667,17 d03,3.235
18,1_2,plate2,a05,Low,Sterile,Rep8,2494,0.325937133,14,13,14.54166667,18 a05,1.311
18,1_2,plate2,b02,Low,Inoculated,Rep8,5731,0.326692845,14,13,14.54166667,18 b02,3.9645
18,1_2,plate2,c05,High,Sterile,Rep8,10045.5,0.326519028,14,13,14.54166667,18 c05,5.2575
18,1_2,plate2,d02,High,Inoculated,Rep8,2543,0.297601959,14,13,14.54166667,18 d02,3.174
19,1_3,plate1,b01,Low,Inoculated,Rep9,7087,0.314327307,14,13,14.54166667,19 b01,4.302
19,1_3,plate1,c04,High,Sterile,Rep9,4002,0.310224005,14,13,14.54166667,19 c04,3.82
19,1_3,plate1,d01,High,Inoculated,Rep9,8610.5,0.323138549,14,13,14.54166667,19 d01,3.178
20,1_4,plate2,a03,Low,Sterile,Rep10,3948.5,0.32973293,14,13,14.54166667,20 a03,1.998
20,1_4,plate2,a06,Low,Inoculated,Rep10,5887,0.330441555,14,13,14.54166667,20 a06,2.8025
20,1_4,plate2,c03,High,Sterile,Rep10,3724,0.309266625,14,13,14.54166667,20 c03,3.469
20,1_4,plate2,c06,High,Inoculated,Rep10,8100.5,0.32971703,14,13,14.54166667,20 c06,2.855
11,0_0,plate1,a03,Low,Inoculated,Rep1,14323.5,0.328769867,14,20,14.83333333,11 a03,10.951
11,0_0,plate1,b06,Low,Sterile,Rep1,10705,0.32346935,14,20,14.83333333,11 b06,10.0705
11,0_0,plate1,c03,High,Inoculated,Rep1,14650,0.331202552,14,20,14.83333333,11 c03,11.1525
11,0_0,plate1,d06,High,Sterile,Rep1,12239,0.331136486,14,20,14.83333333,11 d06,8.689
12,0_1,plate2,a02,Low,Inoculated,Rep2,7308.5,0.328216467,14,20,14.83333333,12 a02,4.5135
12,0_1,plate2,b05,Low,Sterile,Rep2,7551,0.33431838,14,20,14.83333333,12 b05,4.6965
12,0_1,plate2,c02,High,Inoculated,Rep2,18408,0.329521928,14,20,14.83333333,12 c02,7.288
12,0_1,plate2,d05,High,Sterile,Rep2,5570.5,0.327308117,14,20,14.83333333,12 d05,3.33
13,0_2,plate1,a01,Low,Inoculated,Rep3,8963.5,0.323814007,14,20,14.83333333,13 a01,1.1995
13,0_2,plate1,b04,Low,Sterile,Rep3,6339.5,0.314519462,14,20,14.83333333,13 b04,3.659
13,0_2,plate1,c01,High,Inoculated,Rep3,4677.5,0.323479473,14,20,14.83333333,13 c01,2.129
13,0_2,plate1,d04,High,Sterile,Rep3,10652,0.331810304,14,20,14.83333333,13 d04,7.088
14,0_3,plate2,b03,Low,Sterile,Rep4,8496.5,0.331689524,14,20,14.83333333,14 b03,4.4945
14,0_3,plate2,b06,Low,Inoculated,Rep4,17253.5,0.339532224,14,20,14.83333333,14 b06,7.924
14,0_3,plate2,d03,High,Sterile,Rep4,9531,0.314517536,14,20,14.83333333,14 d03,6.0155
14,0_3,plate2,d06,High,Inoculated,Rep4,4514,0.326170812,14,20,14.83333333,14 d06,2.286
15,0_4,plate1,b05,Low,Inoculated,Rep5,7242.5,0.321230922,14,20,14.83333333,15 b05,4.2635
15,0_4,plate1,d02,High,Sterile,Rep5,10086,0.325488231,14,20,14.83333333,15 d02,6.5655
15,0_4,plate1,d05,High,Inoculated,Rep5,3514.5,0.32449241,14,20,14.83333333,15 d05,3.3525
16,1_0,plate2,b01,Low,Sterile,Rep6,6338.5,0.324722786,14,20,14.83333333,16 b01,3.226
16,1_0,plate2,b04,Low,Inoculated,Rep6,8187,0.315909607,14,20,14.83333333,16 b04,3.408
16,1_0,plate2,d01,High,Sterile,Rep6,7660.5,0.317092569,14,20,14.83333333,16 d01,2.8885
16,1_0,plate2,d04,High,Inoculated,Rep6,7578,0.323591188,14,20,14.83333333,16 d04,5.4685
17,1_1,plate1,a06,Low,Sterile,Rep7,10560.5,0.339810799,14,20,14.83333333,17 a06,6.957
17,1_1,plate1,b03,Low,Inoculated,Rep7,11029,0.331046129,14,20,14.83333333,17 b03,7.257
17,1_1,plate1,c06,High,Sterile,Rep7,5211,0.32761127,14,20,14.83333333,17 c06,3.307
17,1_1,plate1,d03,High,Inoculated,Rep7,6213,0.324520514,14,20,14.83333333,17 d03,3.235
18,1_2,plate2,a05,Low,Sterile,Rep8,2437,0.325500258,14,20,14.83333333,18 a05,1.311
18,1_2,plate2,b02,Low,Inoculated,Rep8,5675.5,0.327585141,14,20,14.83333333,18 b02,3.9645
18,1_2,plate2,c05,High,Sterile,Rep8,10033.5,0.32695532,14,20,14.83333333,18 c05,5.2575
18,1_2,plate2,d02,High,Inoculated,Rep8,2527.5,0.297047019,14,20,14.83333333,18 d02,3.174
19,1_3,plate1,b01,Low,Inoculated,Rep9,7419.5,0.3146394,14,20,14.83333333,19 b01,4.302
19,1_3,plate1,c04,High,Sterile,Rep9,4116.5,0.31053188,14,20,14.83333333,19 c04,3.82
19,1_3,plate1,d01,High,Inoculated,Rep9,8771,0.323725555,14,20,14.83333333,19 d01,3.178
20,1_4,plate2,a03,Low,Sterile,Rep10,3828.5,0.329651237,14,20,14.83333333,20 a03,1.998
20,1_4,plate2,a06,Low,Inoculated,Rep10,6028.5,0.330433722,14,20,14.83333333,20 a06,2.8025
20,1_4,plate2,c03,High,Sterile,Rep10,3563.5,0.307896529,14,20,14.83333333,20 c03,3.469
20,1_4,plate2,c06,High,Inoculated,Rep10,8265.5,0.330350542,14,20,14.83333333,20 c06,2.855
11,0_0,plate1,a03,Low,Inoculated,Rep1,14135,0.327832411,15,6,15.25,11 a03,10.951
11,0_0,plate1,b06,Low,Sterile,Rep1,10743,0.322512385,15,6,15.25,11 b06,10.0705
11,0_0,plate1,c03,High,Inoculated,Rep1,14610,0.331063676,15,6,15.25,11 c03,11.1525
11,0_0,plate1,d06,High,Sterile,Rep1,12229.5,0.33043055,15,6,15.25,11 d06,8.689
12,0_1,plate2,a02,Low,Inoculated,Rep2,7660.5,0.326439748,15,6,15.25,12 a02,4.5135
12,0_1,plate2,b05,Low,Sterile,Rep2,7778.5,0.3317647,15,6,15.25,12 b05,4.6965
12,0_1,plate2,c02,High,Inoculated,Rep2,19306.5,0.327091914,15,6,15.25,12 c02,7.288
12,0_1,plate2,d05,High,Sterile,Rep2,5806.5,0.325321498,15,6,15.25,12 d05,3.33
13,0_2,plate1,a01,Low,Inoculated,Rep3,8981.5,0.322335659,15,6,15.25,13 a01,1.1995
13,0_2,plate1,b04,Low,Sterile,Rep3,6347.5,0.315360944,15,6,15.25,13 b04,3.659
13,0_2,plate1,c01,High,Inoculated,Rep3,4876,0.321756076,15,6,15.25,13 c01,2.129
13,0_2,plate1,d04,High,Sterile,Rep3,10379,0.331174281,15,6,15.25,13 d04,7.088
14,0_3,plate2,b03,Low,Sterile,Rep4,8818.5,0.333383116,15,6,15.25,14 b03,4.4945
14,0_3,plate2,b06,Low,Inoculated,Rep4,16849,0.339443966,15,6,15.25,14 b06,7.924
14,0_3,plate2,d03,High,Sterile,Rep4,9892.5,0.31478507,15,6,15.25,14 d03,6.0155
14,0_3,plate2,d06,High,Inoculated,Rep4,4436.5,0.326209346,15,6,15.25,14 d06,2.286
15,0_4,plate1,b05,Low,Inoculated,Rep5,7282.5,0.321737132,15,6,15.25,15 b05,4.2635
15,0_4,plate1,d02,High,Sterile,Rep5,10062,0.325217274,15,6,15.25,15 d02,6.5655
15,0_4,plate1,d05,High,Inoculated,Rep5,3561,0.324595655,15,6,15.25,15 d05,3.3525
16,1_0,plate2,b01,Low,Sterile,Rep6,6301,0.323358323,15,6,15.25,16 b01,3.226
16,1_0,plate2,b04,Low,Inoculated,Rep6,8528,0.316376179,15,6,15.25,16 b04,3.408
16,1_0,plate2,d01,High,Sterile,Rep6,7719,0.316375634,15,6,15.25,16 d01,2.8885
16,1_0,plate2,d04,High,Inoculated,Rep6,7563.5,0.323722227,15,6,15.25,16 d04,5.4685
17,1_1,plate1,a06,Low,Sterile,Rep7,10445,0.338907781,15,6,15.25,17 a06,6.957
17,1_1,plate1,b03,Low,Inoculated,Rep7,10749.5,0.33056845,15,6,15.25,17 b03,7.257
17,1_1,plate1,c06,High,Sterile,Rep7,5157,0.32730851,15,6,15.25,17 c06,3.307
17,1_1,plate1,d03,High,Inoculated,Rep7,6137.5,0.324546476,15,6,15.25,17 d03,3.235
18,1_2,plate2,a05,Low,Sterile,Rep8,2490.5,0.325569596,15,6,15.25,18 a05,1.311
18,1_2,plate2,b02,Low,Inoculated,Rep8,5885.5,0.327217404,15,6,15.25,18 b02,3.9645
18,1_2,plate2,c05,High,Sterile,Rep8,10057,0.326494568,15,6,15.25,18 c05,5.2575
18,1_2,plate2,d02,High,Inoculated,Rep8,2498,0.296432094,15,6,15.25,18 d02,3.174
19,1_3,plate1,b01,Low,Inoculated,Rep9,7619,0.313340903,15,6,15.25,19 b01,4.302
19,1_3,plate1,c04,High,Sterile,Rep9,4125,0.309860565,15,6,15.25,19 c04,3.82
19,1_3,plate1,d01,High,Inoculated,Rep9,8534.5,0.322994223,15,6,15.25,19 d01,3.178
20,1_4,plate2,a03,Low,Sterile,Rep10,4035,0.328651346,15,6,15.25,20 a03,1.998
20,1_4,plate2,a06,Low,Inoculated,Rep10,5910,0.330359163,15,6,15.25,20 a06,2.8025
20,1_4,plate2,c03,High,Sterile,Rep10,3709.5,0.308340494,15,6,15.25,20 c03,3.469
20,1_4,plate2,c06,High,Inoculated,Rep10,8129,0.32969513,15,6,15.25,20 c06,2.855
11,0_0,plate1,a03,Low,Inoculated,Rep1,14104,0.327908251,15,13,15.54166667,11 a03,10.951
11,0_0,plate1,b06,Low,Sterile,Rep1,10934,0.323192399,15,13,15.54166667,11 b06,10.0705
11,0_0,plate1,c03,High,Inoculated,Rep1,14511.5,0.329893094,15,13,15.54166667,11 c03,11.1525
11,0_0,plate1,d06,High,Sterile,Rep1,12316,0.331448048,15,13,15.54166667,11 d06,8.689
12,0_1,plate2,a02,Low,Inoculated,Rep2,6840.5,0.326401113,15,13,15.54166667,12 a02,4.5135
12,0_1,plate2,b05,Low,Sterile,Rep2,7682.5,0.333680383,15,13,15.54166667,12 b05,4.6965
12,0_1,plate2,c02,High,Inoculated,Rep2,18596.5,0.327858727,15,13,15.54166667,12 c02,7.288
12,0_1,plate2,d05,High,Sterile,Rep2,5720.5,0.326174218,15,13,15.54166667,12 d05,3.33
13,0_2,plate1,a01,Low,Inoculated,Rep3,9451.5,0.323250637,15,13,15.54166667,13 a01,1.1995
13,0_2,plate1,b04,Low,Sterile,Rep3,6622.5,0.31479674,15,13,15.54166667,13 b04,3.659
13,0_2,plate1,c01,High,Inoculated,Rep3,5191.5,0.320808687,15,13,15.54166667,13 c01,2.129
13,0_2,plate1,d04,High,Sterile,Rep3,10930,0.331550245,15,13,15.54166667,13 d04,7.088
14,0_3,plate2,b03,Low,Sterile,Rep4,8581.5,0.332337947,15,13,15.54166667,14 b03,4.4945
14,0_3,plate2,b06,Low,Inoculated,Rep4,17129.5,0.33860972,15,13,15.54166667,14 b06,7.924
14,0_3,plate2,d03,High,Sterile,Rep4,9522,0.313357011,15,13,15.54166667,14 d03,6.0155
14,0_3,plate2,d06,High,Inoculated,Rep4,4569.5,0.326569519,15,13,15.54166667,14 d06,2.286
15,0_4,plate1,b05,Low,Inoculated,Rep5,7162,0.321586848,15,13,15.54166667,15 b05,4.2635
15,0_4,plate1,d02,High,Sterile,Rep5,9928.5,0.323394338,15,13,15.54166667,15 d02,6.5655
15,0_4,plate1,d05,High,Inoculated,Rep5,3568.5,0.323525935,15,13,15.54166667,15 d05,3.3525
16,1_0,plate2,b01,Low,Sterile,Rep6,6111.5,0.320759987,15,13,15.54166667,16 b01,3.226
16,1_0,plate2,b04,Low,Inoculated,Rep6,8485.5,0.316286369,15,13,15.54166667,16 b04,3.408
16,1_0,plate2,d01,High,Sterile,Rep6,7733,0.315012083,15,13,15.54166667,16 d01,2.8885
16,1_0,plate2,d04,High,Inoculated,Rep6,7960.5,0.322182387,15,13,15.54166667,16 d04,5.4685
17,1_1,plate1,a06,Low,Sterile,Rep7,10804,0.339444246,15,13,15.54166667,17 a06,6.957
17,1_1,plate1,b03,Low,Inoculated,Rep7,11232,0.332018744,15,13,15.54166667,17 b03,7.257
17,1_1,plate1,c06,High,Sterile,Rep7,5359.5,0.328148624,15,13,15.54166667,17 c06,3.307
17,1_1,plate1,d03,High,Inoculated,Rep7,6256,0.324392674,15,13,15.54166667,17 d03,3.235
18,1_2,plate2,a05,Low,Sterile,Rep8,2460,0.325179055,15,13,15.54166667,18 a05,1.311
18,1_2,plate2,b02,Low,Inoculated,Rep8,5604,0.328626448,15,13,15.54166667,18 b02,3.9645
18,1_2,plate2,c05,High,Sterile,Rep8,9903,0.325923266,15,13,15.54166667,18 c05,5.2575
18,1_2,plate2,d02,High,Inoculated,Rep8,2508.5,0.296868062,15,13,15.54166667,18 d02,3.174
19,1_3,plate1,b01,Low,Inoculated,Rep9,7718,0.312999519,15,13,15.54166667,19 b01,4.302
19,1_3,plate1,c04,High,Sterile,Rep9,3951,0.309578612,15,13,15.54166667,19 c04,3.82
19,1_3,plate1,d01,High,Inoculated,Rep9,8738.5,0.323103787,15,13,15.54166667,19 d01,3.178
20,1_4,plate2,a03,Low,Sterile,Rep10,4067.5,0.328497809,15,13,15.54166667,20 a03,1.998
20,1_4,plate2,a06,Low,Inoculated,Rep10,5882,0.329953139,15,13,15.54166667,20 a06,2.8025
20,1_4,plate2,c03,High,Sterile,Rep10,3694.5,0.308452157,15,13,15.54166667,20 c03,3.469
20,1_4,plate2,c06,High,Inoculated,Rep10,8060.5,0.330009112,15,13,15.54166667,20 c06,2.855
11,0_0,plate1,a03,Low,Inoculated,Rep1,14093,0.328224143,15,20,15.83333333,11 a03,10.951
11,0_0,plate1,b06,Low,Sterile,Rep1,10773,0.322596666,15,20,15.83333333,11 b06,10.0705
11,0_0,plate1,c03,High,Inoculated,Rep1,14629,0.330337465,15,20,15.83333333,11 c03,11.1525
11,0_0,plate1,d06,High,Sterile,Rep1,12237.5,0.330954623,15,20,15.83333333,11 d06,8.689
12,0_1,plate2,a02,Low,Inoculated,Rep2,6742.5,0.326446143,15,20,15.83333333,12 a02,4.5135
12,0_1,plate2,b05,Low,Sterile,Rep2,7740,0.332944747,15,20,15.83333333,12 b05,4.6965
12,0_1,plate2,c02,High,Inoculated,Rep2,18747.5,0.328226524,15,20,15.83333333,12 c02,7.288
12,0_1,plate2,d05,High,Sterile,Rep2,5803,0.32568199,15,20,15.83333333,12 d05,3.33
13,0_2,plate1,a01,Low,Inoculated,Rep3,9211,0.323762403,15,20,15.83333333,13 a01,1.1995
13,0_2,plate1,b04,Low,Sterile,Rep3,6515.5,0.315073207,15,20,15.83333333,13 b04,3.659
13,0_2,plate1,c01,High,Inoculated,Rep3,5006,0.321190608,15,20,15.83333333,13 c01,2.129
13,0_2,plate1,d04,High,Sterile,Rep3,10735,0.332008898,15,20,15.83333333,13 d04,7.088
14,0_3,plate2,b03,Low,Sterile,Rep4,8569.5,0.331823638,15,20,15.83333333,14 b03,4.4945
14,0_3,plate2,b06,Low,Inoculated,Rep4,17021.5,0.338153455,15,20,15.83333333,14 b06,7.924
14,0_3,plate2,d03,High,Sterile,Rep4,9508.5,0.314191473,15,20,15.83333333,14 d03,6.0155
14,0_3,plate2,d06,High,Inoculated,Rep4,4572,0.326150017,15,20,15.83333333,14 d06,2.286
15,0_4,plate1,b05,Low,Inoculated,Rep5,7085.5,0.321402701,15,20,15.83333333,15 b05,4.2635
15,0_4,plate1,d02,High,Sterile,Rep5,9560,0.323172835,15,20,15.83333333,15 d02,6.5655
15,0_4,plate1,d05,High,Inoculated,Rep5,3500,0.323532717,15,20,15.83333333,15 d05,3.3525
16,1_0,plate2,b01,Low,Sterile,Rep6,5976.5,0.319428955,15,20,15.83333333,16 b01,3.226
16,1_0,plate2,b04,Low,Inoculated,Rep6,8638,0.316065191,15,20,15.83333333,16 b04,3.408
16,1_0,plate2,d01,High,Sterile,Rep6,7723.5,0.31663457,15,20,15.83333333,16 d01,2.8885
16,1_0,plate2,d04,High,Inoculated,Rep6,8134,0.321823694,15,20,15.83333333,16 d04,5.4685
17,1_1,plate1,a06,Low,Sterile,Rep7,10653,0.338528947,15,20,15.83333333,17 a06,6.957
17,1_1,plate1,b03,Low,Inoculated,Rep7,10960.5,0.330964663,15,20,15.83333333,17 b03,7.257
17,1_1,plate1,c06,High,Sterile,Rep7,5263,0.32580671,15,20,15.83333333,17 c06,3.307
17,1_1,plate1,d03,High,Inoculated,Rep7,6039.5,0.32262814,15,20,15.83333333,17 d03,3.235
18,1_2,plate2,a05,Low,Sterile,Rep8,2468.5,0.32481401,15,20,15.83333333,18 a05,1.311
18,1_2,plate2,b02,Low,Inoculated,Rep8,5593,0.328806053,15,20,15.83333333,18 b02,3.9645
18,1_2,plate2,c05,High,Sterile,Rep8,10201.5,0.32675359,15,20,15.83333333,18 c05,5.2575
18,1_2,plate2,d02,High,Inoculated,Rep8,2437,0.296585374,15,20,15.83333333,18 d02,3.174
19,1_3,plate1,b01,Low,Inoculated,Rep9,7946.5,0.313686927,15,20,15.83333333,19 b01,4.302
19,1_3,plate1,c04,High,Sterile,Rep9,4031.5,0.309534449,15,20,15.83333333,19 c04,3.82
19,1_3,plate1,d01,High,Inoculated,Rep9,8852,0.323951238,15,20,15.83333333,19 d01,3.178
20,1_4,plate2,a03,Low,Sterile,Rep10,4076,0.330063903,15,20,15.83333333,20 a03,1.998
20,1_4,plate2,a06,Low,Inoculated,Rep10,5832,0.330166547,15,20,15.83333333,20 a06,2.8025
20,1_4,plate2,c03,High,Sterile,Rep10,3628.5,0.307875105,15,20,15.83333333,20 c03,3.469
20,1_4,plate2,c06,High,Inoculated,Rep10,8017,0.330807391,15,20,15.83333333,20 c06,2.855
